iter	RMSE
3216	0.996605419
3217	0.9964879654
3218	0.9963315692
3219	0.9962689848
3220	0.9961751781
3221	0.9960927822
3222	0.9959946327
3223	0.9958958849
3224	0.9957866485
3225	0.9956751261
3226	0.9955130333
3227	0.9954430868
3228	0.9953193742
3229	0.995198492
3230	0.9950582754
3231	0.9949813737
3232	0.9948806688
3233	0.9948218667
3234	0.9946864752
3235	0.9945785049
3236	0.9944039256
3237	0.9942942848
3238	0.9941649941
3239	0.9940447446
3240	0.9939157379
3241	0.9937982734
3242	0.9936927143
3243	0.9935874431
3244	0.9935009866
3245	0.9933849954
3246	0.9932900058
3247	0.993183203
3248	0.9930562024
3249	0.9928909714
3250	0.9928214955
3251	0.9927429045
3252	0.9926602245
3253	0.9925620455
3254	0.9924677497
3255	0.9923310354
3256	0.9922284768
3257	0.9921288723
3258	0.9920370744
3259	0.9919226128
3260	0.9918501827
3261	0.9916838509
3262	0.9916013246
3263	0.9914934089
3264	0.9913785823
3265	0.9913021467
3266	0.9912555361
3267	0.9911527987
3268	0.9910083235
3269	0.9908933122
3270	0.9907301485
3271	0.9906323851
3272	0.990511483
3273	0.9904300218
3274	0.9903319771
3275	0.9901767607
3276	0.990084731
3277	0.9899555431
3278	0.9898652958
3279	0.9897034324
3280	0.9895979675
3281	0.9894831523
3282	0.9893249376
3283	0.9892224424
3284	0.9890973021
3285	0.9889747641
3286	0.9888765628
3287	0.9887554928
3288	0.9886075444
3289	0.9885228256
3290	0.9884594395
3291	0.9883030322
3292	0.9881818907
3293	0.9880541461
3294	0.9879525305
3295	0.9878395389
3296	0.9877144856
3297	0.9875885581
3298	0.987450602
3299	0.9873129598
3300	0.9872404463
3301	0.9871463873
3302	0.9870273994
3303	0.9868964493
3304	0.9868079699
3305	0.9866278752
3306	0.9865167017
3307	0.9863531508
3308	0.9862498785
3309	0.9861935147
3310	0.9860635822
3311	0.9859640089
3312	0.985860495
3313	0.9857871326
3314	0.9857375605
3315	0.9856506135
3316	0.9855259467
3317	0.9854244586
3318	0.9853681984
3319	0.9852899861
3320	0.9851813263
3321	0.9850902757
3322	0.9849250695
3323	0.9848022972
3324	0.9847047582
3325	0.9845622351
3326	0.9844618053
3327	0.9842999117
3328	0.9841766619
3329	0.9840813379
3330	0.9840100123
3331	0.9839549428
3332	0.9838259828
3333	0.9837002861
3334	0.9835936551
3335	0.9835011517
3336	0.9834201739
3337	0.9833239743
3338	0.9832028642
3339	0.9831102051
3340	0.9829827299
3341	0.9828676141
3342	0.9827821455
3343	0.9826701897
3344	0.982547391
3345	0.9824894723
3346	0.9824056894
3347	0.9822832986
3348	0.9821868262
3349	0.9821110104
3350	0.9820470166
3351	0.9819281947
3352	0.9817987624
3353	0.9816801111
3354	0.9816026102
3355	0.9814525618
3356	0.9813080175
3357	0.9812157923
3358	0.9811513596
3359	0.9810385317
3360	0.980935814
3361	0.9808041664
3362	0.9806880319
3363	0.9805671772
3364	0.9804173461
3365	0.9803032771
3366	0.9802183903
3367	0.9800981488
3368	0.9799701557
3369	0.9798980518
3370	0.9797955532
3371	0.9796912003
3372	0.9795967637
3373	0.9794997093
3374	0.9794075744
3375	0.97930854
3376	0.9791921039
3377	0.9790666458
3378	0.9789578771
3379	0.9788446148
3380	0.9787171961
3381	0.978618116
3382	0.978496154
3383	0.9783760685
3384	0.9782719761
3385	0.9781631213
3386	0.9780171208
3387	0.9778813965
3388	0.9778010199
3389	0.9777065137
3390	0.9776332256
3391	0.9774900154
3392	0.9773531768
3393	0.9772464257
3394	0.9771394038
3395	0.9770883602
3396	0.9769737357
3397	0.9768179574
3398	0.9766747694
3399	0.9765804537
3400	0.9764834772
3401	0.9764187779
3402	0.9762883457
3403	0.9761709453
3404	0.9761051779
3405	0.9760231688
3406	0.9759267034
3407	0.9758172344
3408	0.975674442
3409	0.9755416571
3410	0.9754173638
3411	0.9753217771
3412	0.9752285803
3413	0.9751214468
3414	0.9749744841
3415	0.9748706055
3416	0.9747599089
3417	0.9746925802
3418	0.9745656997
3419	0.9744489924
3420	0.9742981441
3421	0.9741716321
3422	0.9740980697
3423	0.9739943671
3424	0.9738955819
3425	0.9737896088
3426	0.973663441
3427	0.9735690321
3428	0.9734447834
3429	0.97335613
3430	0.9732291903
3431	0.9731431893
3432	0.9730268193
3433	0.9729556096
3434	0.9728814062
3435	0.9727754363
3436	0.9726677002
3437	0.9726148375
3438	0.9724825768
3439	0.972404508
3440	0.9723021307
3441	0.9722217263
3442	0.9720736123
3443	0.971987775
3444	0.9718765673
3445	0.971779721
3446	0.9717134139
3447	0.9716261234
3448	0.9715224021
3449	0.9714284942
3450	0.971313496
3451	0.9712013408
3452	0.971084401
3453	0.9709798564
3454	0.9708752793
3455	0.9707296913
3456	0.9706334386
3457	0.9705462416
3458	0.9704983301
3459	0.9703934557
3460	0.9702793378
3461	0.9701583496
3462	0.9700339829
3463	0.9699731813
3464	0.9698247567
3465	0.9697676459
3466	0.9696603231
3467	0.969562946
3468	0.969488246
3469	0.9693758979
3470	0.9692734894
3471	0.969202679
3472	0.9691081622
3473	0.9690051354
3474	0.9689110537
3475	0.96877903
3476	0.9686663588
3477	0.968515328
3478	0.968409902
3479	0.9682468385
3480	0.9681482412
3481	0.967974082
3482	0.9678783162
3483	0.9677756497
3484	0.9677354131
3485	0.9676713061
3486	0.9675628649
3487	0.9673681353
3488	0.9672628694
3489	0.9671582521
3490	0.9670665698
3491	0.9669229047
3492	0.9668226782
3493	0.9667141588
3494	0.966634399
3495	0.9665120517
3496	0.9663902941
3497	0.9663292632
3498	0.9662462227
3499	0.9661584881
3500	0.9660491448
3501	0.9659247665
3502	0.965835239
3503	0.9657273844
3504	0.96561228
3505	0.9654827402
3506	0.965384933
3507	0.965286929
3508	0.9651573348
3509	0.965073379
3510	0.9649717732
3511	0.9648458323
3512	0.9646812287
3513	0.9645834442
3514	0.9644819985
3515	0.9643740728
3516	0.9642699344
3517	0.9642074076
3518	0.9641312665
3519	0.9640255338
3520	0.9639034956
3521	0.9637727991
3522	0.9636294208
3523	0.9635621273
3524	0.9634702479
3525	0.963385552
3526	0.9632979112
3527	0.9632255045
3528	0.9631350067
3529	0.9630058195
3530	0.9629123588
3531	0.9627902458
3532	0.9627072003
3533	0.9625791076
3534	0.9624865296
3535	0.9623483531
3536	0.9622500739
3537	0.9621327071
3538	0.962063154
3539	0.9619713894
3540	0.9618511481
3541	0.961780592
3542	0.9616706369
3543	0.9615816136
3544	0.961454065
3545	0.9613560908
3546	0.9612930251
3547	0.9612294939
3548	0.961104488
3549	0.9610143332
3550	0.9608977771
3551	0.9608083976
3552	0.9606824905
3553	0.9605080488
3554	0.9603880645
3555	0.9602617881
3556	0.9602116982
3557	0.9600532116
3558	0.9599583554
3559	0.9598914894
3560	0.9597849802
3561	0.9596239662
3562	0.959456099
3563	0.9593293013
3564	0.959261466
3565	0.9591133183
3566	0.9590089743
3567	0.9589275536
3568	0.9587923985
3569	0.9587317693
3570	0.9586116758
3571	0.9584952283
3572	0.9583785073
3573	0.9582715477
3574	0.9581375875
3575	0.9580621218
3576	0.9579604864
3577	0.9578788176
3578	0.9577410471
3579	0.9575720642
3580	0.9574992071
3581	0.9573780038
3582	0.9573047435
3583	0.9572495729
3584	0.9571302051
3585	0.9569890638
3586	0.9568750975
3587	0.956713333
3588	0.9566216074
3589	0.9565174269
3590	0.9564266782
3591	0.9562922695
3592	0.9561938007
3593	0.9560473369
3594	0.955875176
3595	0.9557863508
3596	0.9556294067
3597	0.9555101693
3598	0.9554148422
3599	0.9553251311
3600	0.9551474976
3601	0.955048885
3602	0.9549340597
3603	0.9548698024
3604	0.9547205812
3605	0.9546456235
3606	0.9544234146
3607	0.9543189283
3608	0.9542034343
3609	0.9541757923
3610	0.9540711154
3611	0.953952042
3612	0.9538702232
3613	0.953748573
3614	0.9535855892
3615	0.9534911571
3616	0.9533706643
3617	0.9532675105
3618	0.9531659955
3619	0.9530426887
3620	0.9529701771
3621	0.9528339583
3622	0.9527280639
3623	0.9526343783
3624	0.9524973068
3625	0.9523615775
3626	0.9522334931
3627	0.9521523596
3628	0.9521200412
3629	0.9519655967
3630	0.9518793492
3631	0.9517889292
3632	0.9516939778
3633	0.9515889545
3634	0.9514651964
3635	0.9513186468
3636	0.9512335036
3637	0.9511106153
3638	0.9509661249
3639	0.9508717051
3640	0.9507479812
3641	0.9506569652
3642	0.950543403
3643	0.9504540205
3644	0.9503172389
3645	0.9502230673
3646	0.9500944251
3647	0.9500020034
3648	0.9499217566
3649	0.9497331543
3650	0.949626881
3651	0.9495142762
3652	0.9493960868
3653	0.9493336108
3654	0.9492433739
3655	0.9491755884
3656	0.9490567617
3657	0.9489683035
3658	0.9488567865
3659	0.9486939696
3660	0.9485805799
3661	0.9484891805
3662	0.9483757353
3663	0.9482948167
3664	0.9481616316
3665	0.9479923949
3666	0.9479215702
3667	0.9478860739
3668	0.9477572522
3669	0.9476892608
3670	0.947542345
3671	0.9474245644
3672	0.9473254374
3673	0.9472355271
3674	0.947144702
3675	0.9470310644
3676	0.946960344
3677	0.9468823904
3678	0.9467323646
3679	0.9466128521
3680	0.9465126589
3681	0.9464243344
3682	0.9463021328
3683	0.94616987
3684	0.9460295001
3685	0.945920094
3686	0.9458223855
3687	0.9457102007
3688	0.9456439573
3689	0.9456104667
3690	0.9454814357
3691	0.9454078309
3692	0.9453070922
3693	0.945185844
3694	0.945063986
3695	0.9449181862
3696	0.9448186754
3697	0.9447259656
3698	0.944639766
3699	0.944490676
3700	0.9444009662
3701	0.9443037339
3702	0.9441841006
3703	0.9440856114
3704	0.9440117078
3705	0.9439311672
3706	0.9438355258
3707	0.9437294733
3708	0.9435934993
3709	0.9434988441
3710	0.9433854651
3711	0.9433088743
3712	0.9432160739
3713	0.9430837818
3714	0.9429722521
3715	0.9428803501
3716	0.942756046
3717	0.9426703324
3718	0.9425280553
3719	0.9423839867
3720	0.9422878496
3721	0.9421918688
3722	0.9420993038
3723	0.9420694195
3724	0.9419987786
3725	0.9418616737
3726	0.9417458834
3727	0.9415924207
3728	0.9415024279
3729	0.9414125115
3730	0.9413060152
3731	0.9411830413
3732	0.9411098664
3733	0.9410120863
3734	0.9408937332
3735	0.9408185573
3736	0.9407191331
3737	0.9406501178
3738	0.940547353
3739	0.9404433094
3740	0.9403358115
3741	0.940235873
3742	0.9400705023
3743	0.93993239
3744	0.9398232078
3745	0.9397301867
3746	0.9396244581
3747	0.9395388159
3748	0.939458028
3749	0.9393732991
3750	0.9392427393
3751	0.9391861079
3752	0.9390872315
3753	0.9389646723
3754	0.9388205895
3755	0.9387138907
3756	0.9385945242
3757	0.9384399314
3758	0.9383520846
3759	0.9382670431
3760	0.9382535271
3761	0.9382095771
3762	0.938052972
3763	0.9379603197
3764	0.9378705802
3765	0.937755994
3766	0.9376562611
3767	0.9375069538
3768	0.9374158151
3769	0.9372879006
3770	0.937174329
3771	0.9370914589
3772	0.9369493702
3773	0.9368257389
3774	0.9367183164
3775	0.9365870497
3776	0.9364382879
3777	0.9363350603
3778	0.9362315939
3779	0.936098618
3780	0.9359280106
3781	0.9358281128
3782	0.9357027394
3783	0.9355278927
3784	0.9353535165
3785	0.9352145468
3786	0.9351110494
3787	0.9349989879
3788	0.9348830675
3789	0.9348658931
3790	0.9347351872
3791	0.9345789679
3792	0.9344900925
3793	0.9343485018
3794	0.9342360866
3795	0.9341313827
3796	0.9340209623
3797	0.9339344633
3798	0.9338620076
3799	0.933784984
3800	0.9336997144
3801	0.9335892299
3802	0.9334647827
3803	0.9333143114
3804	0.9332127141
3805	0.9330910446
3806	0.9329795973
3807	0.932899043
3808	0.9327993348
3809	0.9326511448
3810	0.9324881459
3811	0.9323781684
3812	0.9322939695
3813	0.9321840269
3814	0.9320866114
3815	0.9319764156
3816	0.9318732988
3817	0.9317226028
3818	0.9316425741
3819	0.931527499
3820	0.9314349066
3821	0.9313250688
3822	0.9312437303
3823	0.9310939299
3824	0.9310416178
3825	0.9309969529
3826	0.9308664053
3827	0.9307827537
3828	0.9306975228
3829	0.9305474755
3830	0.9304434759
3831	0.9303450605
3832	0.9302520869
3833	0.9301196323
3834	0.9300253426
3835	0.9299593928
3836	0.9298284464
3837	0.9297261086
3838	0.9295932333
3839	0.9294772192
3840	0.9294026583
3841	0.9293179519
3842	0.9292357388
3843	0.9291302302
3844	0.9290710054
3845	0.928995685
3846	0.928894567
3847	0.9288227724
3848	0.9287323124
3849	0.9286204404
3850	0.9285221921
3851	0.9283794303
3852	0.9283063082
3853	0.9281997971
3854	0.9280349022
3855	0.9279736279
3856	0.9278701161
3857	0.9278030599
3858	0.9276880647
3859	0.9275985665
3860	0.927460655
3861	0.92730196
3862	0.9272214994
3863	0.9271416322
3864	0.9270447178
3865	0.9269494249
3866	0.9268065533
3867	0.9267209793
3868	0.9266513717
3869	0.9265218088
3870	0.9264258866
3871	0.9263328679
3872	0.9262482218
3873	0.9262333847
3874	0.9261375387
3875	0.9260125826
3876	0.9259148723
3877	0.9257907966
3878	0.9257140783
3879	0.9256232299
3880	0.925478679
3881	0.9253128731
3882	0.9252175213
3883	0.9251100525
3884	0.9250166936
3885	0.9248998311
3886	0.9248259477
3887	0.9246964967
3888	0.9245973845
3889	0.9245080744
3890	0.9243805932
3891	0.924230898
3892	0.924164816
3893	0.9240697295
3894	0.9239917996
3895	0.9238985451
3896	0.9237730278
3897	0.923726555
3898	0.923666831
3899	0.9235815298
3900	0.9234659578
3901	0.9233424314
3902	0.9232349098
3903	0.9231637998
3904	0.9230989474
3905	0.9229892059
3906	0.9229791956
3907	0.9228652519
3908	0.9228003895
3909	0.9226912183
3910	0.9226747802
3911	0.9225936833
3912	0.922514185
3913	0.9224256464
3914	0.9223439819
3915	0.9222036156
3916	0.9221014601
3917	0.922006457
3918	0.9219391898
3919	0.9218248996
3920	0.9217065703
3921	0.921603814
3922	0.921563555
3923	0.9214746767
3924	0.9213639734
3925	0.9212872829
3926	0.9211884866
3927	0.9211107072
3928	0.9209906266
3929	0.9209441502
3930	0.9208606445
3931	0.920790161
3932	0.9206933366
3933	0.9206095004
3934	0.9205175734
3935	0.9204353302
3936	0.9203374129
3937	0.9202436475
3938	0.9201274304
3939	0.9200507602
3940	0.9199621641
3941	0.9198547737
3942	0.919796087
3943	0.9196927946
3944	0.9195976228
3945	0.9194751422
3946	0.9193169041
3947	0.9191830578
3948	0.919143544
3949	0.9190269904
3950	0.9189283218
3951	0.9188263229
3952	0.9186965183
3953	0.9185597663
3954	0.9183986205
3955	0.9182800249
3956	0.9181359704
3957	0.918016868
3958	0.9178749159
3959	0.9177305504
3960	0.9177041637
3961	0.9176049179
3962	0.9175317407
3963	0.9173923244
3964	0.9172935883
3965	0.9172082024
3966	0.9171143114
3967	0.9169829229
3968	0.9168939159
3969	0.9167819894
3970	0.9167201663
3971	0.9166524691
3972	0.9164862611
3973	0.9164590678
3974	0.9163333015
3975	0.9162818934
3976	0.9161775604
3977	0.9160561122
3978	0.9159725458
3979	0.9158496514
3980	0.9157731026
3981	0.915661159
3982	0.915569504
3983	0.9154403338
3984	0.9153422452
3985	0.9152373905
3986	0.9150840224
3987	0.9149776756
3988	0.9148390799
3989	0.9147154607
3990	0.9146186298
3991	0.9145754048
3992	0.9145241242
3993	0.9144173039
3994	0.9142945189
3995	0.9141718089
3996	0.9140855726
3997	0.9139825995
3998	0.9138715414
3999	0.91378343
4000	0.9137319459
4001	0.9135790549
4002	0.913495979
4003	0.9134129548
4004	0.9132894408
4005	0.9132000739
4006	0.9130927845
4007	0.9130697932
4008	0.9129364213
4009	0.9128457161
4010	0.9127759822
4011	0.9126671542
4012	0.9125561011
4013	0.9124379692
4014	0.9123019396
4015	0.9122149662
4016	0.9121012234
4017	0.9120133047
4018	0.9119830321
4019	0.9118597304
4020	0.9117612948
4021	0.9116652851
4022	0.9115968746
4023	0.9114811587
4024	0.911385547
4025	0.911306592
4026	0.9112140221
4027	0.9111693804
4028	0.9110915015
4029	0.9109886094
4030	0.910901807
4031	0.9107934421
4032	0.9106513728
4033	0.9105227121
4034	0.9104029998
4035	0.9102878616
4036	0.9102252415
4037	0.9101027906
4038	0.9099901656
4039	0.9098974943
4040	0.9097684535
4041	0.9096620997
4042	0.9094982547
4043	0.9094180898
4044	0.9093387706
4045	0.9092276201
4046	0.9091013423
4047	0.9090634621
4048	0.9089243766
4049	0.9088414089
4050	0.9087139683
4051	0.9085916454
4052	0.9085092333
4053	0.9084322745
4054	0.9083236955
4055	0.9082084964
4056	0.9081107817
4057	0.9080955853
4058	0.9080041665
4059	0.9079116316
4060	0.9078008216
4061	0.907710959
4062	0.9076299535
4063	0.9075981056
4064	0.9074474253
4065	0.9073629047
4066	0.9072438231
4067	0.9071468081
4068	0.9070390703
4069	0.9069094512
4070	0.9068190046
4071	0.9066803915
4072	0.9065449705
4073	0.9064389018
4074	0.9063650868
4075	0.9062482416
4076	0.9061051916
4077	0.9059713568
4078	0.9058485305
4079	0.9057373473
4080	0.9056688371
4081	0.9056368385
4082	0.905545241
4083	0.9053523551
4084	0.9052176325
4085	0.9050950827
4086	0.9050319918
4087	0.9049120783
4088	0.9047864549
4089	0.9047040301
4090	0.9045941563
4091	0.904517856
4092	0.9044229182
4093	0.90430018
4094	0.9042181158
4095	0.9041100829
4096	0.9039887698
4097	0.903891563
4098	0.9038162415
4099	0.9037132744
4100	0.9035686002
4101	0.9034592073
4102	0.9033866912
4103	0.9032887087
4104	0.9031842174
4105	0.9031180246
4106	0.9029954097
4107	0.9029288018
4108	0.9028537216
4109	0.9027593861
4110	0.9026608957
4111	0.9025469619
4112	0.9023913132
4113	0.9022814939
4114	0.9021822296
4115	0.9020908281
4116	0.9019850698
4117	0.9018269787
4118	0.9017061606
4119	0.9016122815
4120	0.9014727308
4121	0.9013605637
4122	0.9012538334
4123	0.9011206999
4124	0.9010382949
4125	0.9008860615
4126	0.9007959825
4127	0.9006545123
4128	0.9005508947
4129	0.9004742085
4130	0.9003773239
4131	0.9003002572
4132	0.9001727041
4133	0.900023054
4134	0.8999437107
4135	0.8998271784
4136	0.8997175835
4137	0.8996283883
4138	0.8995193172
4139	0.8994262283
4140	0.8992910082
4141	0.8991922686
4142	0.8990653699
4143	0.8989528048
4144	0.8988611615
4145	0.8987603236
4146	0.8986155684
4147	0.8985138965
4148	0.8984684459
4149	0.8983563916
4150	0.8982362142
4151	0.8981128947
4152	0.8979988686
4153	0.8978649758
4154	0.8978410476
4155	0.8977580919
4156	0.8976665012
4157	0.8975669314
4158	0.8974853085
4159	0.8973627784
4160	0.8972563309
4161	0.8971757405
4162	0.8970299019
4163	0.8969693267
4164	0.8968533132
4165	0.8967877619
4166	0.8966520383
4167	0.8965781566
4168	0.8964222586
4169	0.89632748
4170	0.8962424788
4171	0.8961192628
4172	0.8959799662
4173	0.8958899837
4174	0.8958286413
4175	0.8957273687
4176	0.8956418122
4177	0.8955625263
4178	0.8954086383
4179	0.895325262
4180	0.8952302108
4181	0.8951256556
4182	0.8950124978
4183	0.894892585
4184	0.8948196806
4185	0.8947244237
4186	0.8945891413
4187	0.8945147008
4188	0.8944115489
4189	0.894337552
4190	0.8942393269
4191	0.8941484631
4192	0.8940499822
4193	0.8939776811
4194	0.8938316812
4195	0.8937223405
4196	0.8935727183
4197	0.8934944016
4198	0.8934094863
4199	0.8932897874
4200	0.8931689432
4201	0.8930163253
4202	0.8928587776
4203	0.892727936
4204	0.8926541256
4205	0.8925710489
4206	0.8925081336
4207	0.8923640545
4208	0.8922625308
4209	0.8921412546
4210	0.8920133082
4211	0.8919395528
4212	0.8918598866
4213	0.8917228404
4214	0.891616676
4215	0.8915332139
4216	0.8914560783
4217	0.8913588876
4218	0.8912681006
4219	0.8912138154
4220	0.89107721
4221	0.8909285431
4222	0.8908286695
4223	0.8907467691
4224	0.8906535973
4225	0.8905624816
4226	0.890475053
4227	0.8903797325
4228	0.8902643883
4229	0.8901668086
4230	0.8900773159
4231	0.890029327
4232	0.8899302954
4233	0.8899029982
4234	0.8897971371
4235	0.8897176327
4236	0.8896001645
4237	0.8895194541
4238	0.8894330677
4239	0.889353883
4240	0.889225444
4241	0.8891908323
4242	0.8890808459
4243	0.8889949592
4244	0.8888849399
4245	0.8888114411
4246	0.8887824669
4247	0.8886893036
4248	0.8886011142
4249	0.8884679345
4250	0.8883586365
4251	0.8882792016
4252	0.8882102283
4253	0.8881359836
4254	0.8880233939
4255	0.8879624573
4256	0.8878850007
4257	0.8877621327
4258	0.8876342896
4259	0.8875722441
4260	0.8875079935
4261	0.8874090109
4262	0.8873033509
4263	0.88718763
4264	0.8870813563
4265	0.8869853177
4266	0.886942765
4267	0.8868057579
4268	0.8867247679
4269	0.8865956778
4270	0.8865375316
4271	0.8864426964
4272	0.8863664634
4273	0.8862442382
4274	0.8861592736
4275	0.8860409613
4276	0.8859363388
4277	0.8858084432
4278	0.8857305944
4279	0.8855970064
4280	0.8855093225
4281	0.8853686337
4282	0.8852990385
4283	0.8852165056
4284	0.8851435252
4285	0.8850618359
4286	0.88493402
4287	0.8848335431
4288	0.8847225842
4289	0.8846391322
4290	0.8844841333
4291	0.8843884957
4292	0.8842976962
4293	0.8841651794
4294	0.8841124203
4295	0.8840200994
4296	0.8839117408
4297	0.8838412896
4298	0.8837486069
4299	0.8836350236
4300	0.8835209471
4301	0.8834090358
4302	0.8833098826
4303	0.8832195148
4304	0.8830452845
4305	0.8829274221
4306	0.8827944475
4307	0.8827130103
4308	0.8826095202
4309	0.8825282317
4310	0.8824137607
4311	0.8822655213
4312	0.8821555824
4313	0.8820548632
4314	0.8819451614
4315	0.881802204
4316	0.8817036613
4317	0.8816084815
4318	0.8814503362
4319	0.8813278208
4320	0.8812073101
4321	0.881053829
4322	0.8809110531
4323	0.8808215991
4324	0.8807326772
4325	0.8806520779
4326	0.8805362868
4327	0.8804509148
4328	0.880339778
4329	0.8802690132
4330	0.8801781749
4331	0.880059099
4332	0.8800100923
4333	0.8799193331
4334	0.8798319889
4335	0.8797066202
4336	0.8796187182
4337	0.8795368352
4338	0.8794369266
4339	0.8793138181
4340	0.8792230175
4341	0.8791398238
4342	0.8789931969
4343	0.8789026645
4344	0.8787836757
4345	0.8785785029
4346	0.8784287361
4347	0.8783351434
4348	0.8782187703
4349	0.8781186113
4350	0.8779695182
4351	0.8778882516
4352	0.8777611531
4353	0.8776563232
4354	0.8775306308
4355	0.8774309313
4356	0.8773185397
4357	0.877211895
4358	0.8771248276
4359	0.8770470602
4360	0.8768992183
4361	0.8767991221
4362	0.876666502
4363	0.8765301905
4364	0.8763985238
4365	0.8762733163
4366	0.876191979
4367	0.8761116055
4368	0.8760166884
4369	0.8759332851
4370	0.8757989837
4371	0.8756782298
4372	0.8755588376
4373	0.8754391245
4374	0.8753028096
4375	0.8752305245
4376	0.8751314145
4377	0.8750536486
4378	0.8749500205
4379	0.8748598227
4380	0.874753823
4381	0.8747057763
4382	0.8746088183
4383	0.874515585
4384	0.8744323977
4385	0.8743475129
4386	0.8742724231
4387	0.8741673519
4388	0.8740040376
4389	0.8739014366
4390	0.8738562904
4391	0.873727351
4392	0.8736322563
4393	0.8735541928
4394	0.8734938792
4395	0.8734186841
4396	0.8733763574
4397	0.8732719739
4398	0.8731926555
4399	0.8730690671
4400	0.8729856202
4401	0.8728471577
4402	0.8727543899
4403	0.8726666471
4404	0.8725802787
4405	0.8724351462
4406	0.8723202247
4407	0.8721962663
4408	0.8721145251
4409	0.8720800998
4410	0.8719959462
4411	0.8719126827
4412	0.8718647382
4413	0.8717454552
4414	0.8716655777
4415	0.8715800316
4416	0.8715062142
4417	0.871438796
4418	0.8713485556
4419	0.8712406338
4420	0.871141289
4421	0.8710541702
4422	0.8708934472
4423	0.8707482654
4424	0.8706332418
4425	0.8705380349
4426	0.8704481289
4427	0.8703638503
4428	0.8702974565
4429	0.8701949989
4430	0.8701014171
4431	0.8699956541
4432	0.8698795739
4433	0.8697860585
4434	0.8696391944
4435	0.8695613669
4436	0.869499687
4437	0.8693800381
4438	0.8692593965
4439	0.8691570491
4440	0.8690421452
4441	0.8689779766
4442	0.8688936312
4443	0.8687931637
4444	0.8686884646
4445	0.8685630924
4446	0.8684808955
4447	0.8683777851
4448	0.8682947812
4449	0.8682482131
4450	0.8681813883
4451	0.8681253575
4452	0.8680674823
4453	0.8679715818
4454	0.8678436406
4455	0.8677465394
4456	0.867667238
4457	0.8675494793
4458	0.8674566438
4459	0.8673867392
4460	0.8673732837
4461	0.8672907658
4462	0.8671699133
4463	0.8670947517
4464	0.8669943944
4465	0.8668699028
4466	0.866787589
4467	0.8666923216
4468	0.8665689388
4469	0.8665091748
4470	0.8664239248
4471	0.8663098331
4472	0.8662134597
4473	0.8661037245
4474	0.8660330083
4475	0.8659632808
4476	0.8658530731
4477	0.8657455413
4478	0.8656730134
4479	0.8654757424
4480	0.8653992553
4481	0.8652557829
4482	0.8651601544
4483	0.8650407295
4484	0.8649435915
4485	0.8648878562
4486	0.8647735571
4487	0.8647093173
4488	0.8646197542
4489	0.8644677096
4490	0.8643658588
4491	0.8642471565
4492	0.8641474089
4493	0.8640599788
4494	0.863975577
4495	0.8638643375
4496	0.8637530962
4497	0.8636804443
4498	0.8635492552
4499	0.863493757
4500	0.8633782836
4501	0.8632918005
4502	0.8631879785
4503	0.8631121763
4504	0.863009941
4505	0.8629423591
4506	0.8628485863
4507	0.8627607834
4508	0.8626857622
4509	0.8625489726
4510	0.8624629454
4511	0.8624094829
4512	0.8622472225
4513	0.8621506915
4514	0.8620097171
4515	0.8619482091
4516	0.8618872179
4517	0.8618112445
4518	0.8617942491
4519	0.861695265
4520	0.8616168418
4521	0.8615376826
4522	0.861478378
4523	0.8613706348
4524	0.8612856595
4525	0.8611466991
4526	0.8610462608
4527	0.860979811
4528	0.8608759301
4529	0.8607328784
4530	0.8606665646
4531	0.8606160763
4532	0.8605215585
4533	0.8604234211
4534	0.8603502805
4535	0.8602275632
4536	0.8601082799
4537	0.8600527265
4538	0.860015567
4539	0.8598986826
4540	0.8597531254
4541	0.8596936047
4542	0.8596018487
4543	0.8594818951
4544	0.8593803507
4545	0.8592902396
4546	0.8591960026
4547	0.859117373
4548	0.8589897296
4549	0.8588397334
4550	0.8587492521
4551	0.8586806034
4552	0.8585824759
4553	0.8584997661
4554	0.8583913055
4555	0.8583113749
4556	0.8581549183
4557	0.8580703719
4558	0.8579315214
4559	0.8578428809
4560	0.8577346444
4561	0.8576451552
4562	0.8575826258
4563	0.8575345544
4564	0.8574317322
4565	0.857286634
4566	0.8571692308
4567	0.8570277354
4568	0.8568795288
4569	0.8568038513
4570	0.8567077989
4571	0.8566153489
4572	0.856509856
4573	0.8564911869
4574	0.8564081959
4575	0.856290078
4576	0.8561724522
4577	0.8561539605
4578	0.8560729618
4579	0.8559984163
4580	0.8558499034
4581	0.8557472213
4582	0.8556764059
4583	0.8555208374
4584	0.8554153363
4585	0.8553269053
4586	0.8552095252
4587	0.8551221055
4588	0.8550005954
4589	0.8548818395
4590	0.8548181539
4591	0.8547101931
4592	0.8546143678
4593	0.8545352569
4594	0.8544375781
4595	0.8543861786
4596	0.854332128
4597	0.8542214011
4598	0.8540959326
4599	0.8539711086
4600	0.853897647
4601	0.8537942889
4602	0.8537091509
4603	0.8536547109
4604	0.8535991885
4605	0.8535008946
4606	0.8533772447
4607	0.8532915888
4608	0.8531922555
4609	0.8530954528
4610	0.8530378449
4611	0.8529083505
4612	0.8528366626
4613	0.8527708397
4614	0.8526824855
4615	0.8525757126
4616	0.8525011739
4617	0.8523874067
4618	0.8523197992
4619	0.8522558096
4620	0.8521345446
4621	0.8520083066
4622	0.8518850124
4623	0.8517403969
4624	0.8516574446
4625	0.8515651014
4626	0.8515044651
4627	0.8514311864
4628	0.8513486
